factor_id,name,scope,category_path,unit,gas,value_kgco2e_per_unit,geography,publication_year,source,source_version,licence,retrieved_on
desnz.2025.1_100_1006_7_1,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Net CV),CO2e,0.19917,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_7_2,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Net CV),CO2,0.19897,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_7_3,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Net CV),CH4,0.0001,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_7_4,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Net CV),N2O,0.0001,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_6_1,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Gross CV),CO2e,0.18323,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_6_2,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Gross CV),CO2,0.18305,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_6_3,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Gross CV),CH4,9e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1006_6_4,Fuels — Gaseous fuels — Other petroleum gas,1,Fuels / Gaseous fuels / Other petroleum gas,kWh (Gross CV),N2O,9e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_15_1,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,tonnes,CO2e,2997.63233,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_15_2,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,tonnes,CO2,2993.4,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_15_3,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,tonnes,CH4,2.5872,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_15_4,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,tonnes,N2O,1.64513,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_8_1,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,litres,CO2e,1.54358,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_8_2,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,litres,CO2,1.5414,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_8_3,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,litres,CH4,0.00133,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_8_4,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,litres,N2O,0.00084,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_7_1,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Net CV),CO2e,0.23258,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_7_2,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Net CV),CO2,0.23225,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_7_3,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Net CV),CH4,0.0002,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_7_4,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Net CV),N2O,0.00012,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_6_1,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Gross CV),CO2e,0.2141,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_6_2,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Gross CV),CO2,0.21381,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_6_3,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Gross CV),CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_100_1007_6_4,Fuels — Gaseous fuels — Propane,1,Fuels / Gaseous fuels / Propane,kWh (Gross CV),N2O,0.00012,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_15_1,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,tonnes,CO2e,3193.6948,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_15_2,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,tonnes,CO2,3127.67,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_15_3,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,tonnes,CH4,39.5248,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_15_4,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,tonnes,N2O,26.5,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_8_1,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,litres,CO2e,2.33116,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_8_2,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,litres,CO2,2.28297,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_8_3,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,litres,CH4,0.02885,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_8_4,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,litres,N2O,0.01934,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_7_1,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Net CV),CO2e,0.25666,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_7_2,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Net CV),CO2,0.25135,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_7_3,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Net CV),CH4,0.00318,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_7_4,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Net CV),N2O,0.00213,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_6_1,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Gross CV),CO2e,0.24382,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_6_2,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Gross CV),CO2,0.23878,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_6_3,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Gross CV),CH4,0.00301,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1008_6_4,Fuels — Liquid fuels — Aviation spirit,1,Fuels / Liquid fuels / Aviation spirit,kWh (Gross CV),N2O,0.00203,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_15_1,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,tonnes,CO2e,3178.3652,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_15_2,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,tonnes,CO2,3149.67,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_15_3,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,tonnes,CH4,2.1952,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_15_4,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,tonnes,N2O,26.5,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_8_1,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,litres,CO2e,2.54269,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_8_2,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,litres,CO2,2.51973,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_8_3,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,litres,CH4,0.00176,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_8_4,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,litres,N2O,0.0212,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_7_1,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Net CV),CO2e,0.26061,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_7_2,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Net CV),CO2,0.25826,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_7_3,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Net CV),CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_7_4,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Net CV),N2O,0.00217,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_6_1,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Gross CV),CO2e,0.24758,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_6_2,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Gross CV),CO2,0.24535,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_6_3,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Gross CV),CH4,0.00017,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1009_6_4,Fuels — Liquid fuels — Aviation turbine fuel,1,Fuels / Liquid fuels / Aviation turbine fuel,kWh (Gross CV),N2O,0.00206,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_15_1,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,tonnes,CO2e,3165.04181,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_15_2,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,tonnes,CO2,3149.67,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_15_3,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,tonnes,CH4,8.4,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_15_4,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,tonnes,N2O,6.97181,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_8_1,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,litres,CO2e,2.54016,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_8_2,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,litres,CO2,2.52782,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_8_3,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,litres,CH4,0.00674,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_8_4,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,litres,N2O,0.00559,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_7_1,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Net CV),CO2e,0.25975,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_7_2,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Net CV),CO2,0.25849,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_7_3,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Net CV),CH4,0.00069,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_7_4,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Net CV),N2O,0.00057,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_6_1,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Gross CV),CO2e,0.24677,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_6_2,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Gross CV),CO2,0.24557,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_6_3,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Gross CV),CH4,0.00066,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1010_6_4,Fuels — Liquid fuels — Burning oil,1,Fuels / Liquid fuels / Burning oil,kWh (Gross CV),N2O,0.00054,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_15_1,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),tonnes,CO2e,3087.94462,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_15_2,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),tonnes,CO2,3048.71,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_15_3,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),tonnes,CH4,0.3472,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_15_4,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),tonnes,N2O,38.88742,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_8_1,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),litres,CO2e,2.57082,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_8_2,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),litres,CO2,2.53763,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_8_3,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),litres,CH4,0.00029,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_8_4,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),litres,N2O,0.0329,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.1_101_1011_7_1,Fuels — Liquid fuels — Diesel (average biofuel blend),1,Fuels / Liquid fuels / Diesel (average biofuel blend),kWh (Net CV),CO2e,0.25953,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
